Area,Month,Temperature
Mandi,07/01/58,28.874
Mandi,08/01/58,28.238
Mandi,09/01/58,26.992
Mandi,10/01/58,23.856
Mandi,11/01/58,18.467
Mandi,12/01/58,14.329
Mandi,01/01/59,11.932
Mandi,02/01/59,12.845
Mandi,03/01/59,20.436
Mandi,04/01/59,25.201
Mandi,05/01/59,28.128
Mandi,06/01/59,32.227
Mandi,07/01/59,28.44
Mandi,08/01/59,28.446
Mandi,09/01/59,27.141
Mandi,10/01/59,23.922
Mandi,11/01/59,17.023
Mandi,12/01/59,14.135
Mandi,01/01/60,10.918
Mandi,02/01/60,18.29
Mandi,03/01/60,17.541
Mandi,04/01/60,23.489
Mandi,05/01/60,29.731
Mandi,06/01/60,32.169
Mandi,07/01/60,29.377
Mandi,08/01/60,28.389
Mandi,09/01/60,27.588
Mandi,10/01/60,23.723
Mandi,11/01/60,16.749
Mandi,12/01/60,14.962
Mandi,01/01/61,12.125
Mandi,02/01/61,12.476
Mandi,03/01/61,19.763
Mandi,04/01/61,24.654
Mandi,05/01/61,29.376
Mandi,06/01/61,32.129
Mandi,07/01/61,29.366
Mandi,08/01/61,28.298
Mandi,09/01/61,28.954
Mandi,10/01/61,24.557
Mandi,11/01/61,17.008
Mandi,12/01/61,11.3
Mandi,01/01/62,11.012
Mandi,02/01/62,14.969
Mandi,03/01/62,18.704
Mandi,04/01/62,25.989
Mandi,05/01/62,28.688
Mandi,06/01/62,31.256
Mandi,07/01/62,29.711
Mandi,08/01/62,28.523
Mandi,09/01/62,26.656
Mandi,10/01/62,24.149
Mandi,11/01/62,17.801
Mandi,12/01/62,11.889
Mandi,01/01/63,10.92
Mandi,02/01/63,14.928
Mandi,03/01/63,18.164
Mandi,04/01/63,24.552
Mandi,05/01/63,28.207
Mandi,06/01/63,31.821
Mandi,07/01/63,29.548
Mandi,08/01/63,27.532
Mandi,09/01/63,26.519
Mandi,10/01/63,24.366
Mandi,11/01/63,18.591
Mandi,12/01/63,12.813
Mandi,01/01/64,10.858
Mandi,02/01/64,13.246
Mandi,03/01/64,18.923
Mandi,04/01/64,24.979
Mandi,05/01/64,27.09
Mandi,06/01/64,31.009
Mandi,07/01/64,27.796
Mandi,08/01/64,28.348
Mandi,09/01/64,27.435
Mandi,10/01/64,23.772
Mandi,11/01/64,17.189
Mandi,12/01/64,13.575
Mandi,01/01/65,13.294
Mandi,02/01/65,13.977
Mandi,03/01/65,18.441
Mandi,04/01/65,23.254
Mandi,05/01/65,27.87
Mandi,06/01/65,31.146
Mandi,07/01/65,28.693
Mandi,08/01/65,27.218
Mandi,09/01/65,26.941
Mandi,10/01/65,24.067
Mandi,11/01/65,18.65
Mandi,12/01/65,12.43
Mandi,01/01/66,10.947
Mandi,02/01/66,14.949
Mandi,03/01/66,18.371
Mandi,04/01/66,24.469
Mandi,05/01/66,28.826
Mandi,06/01/66,30.808
Mandi,07/01/66,29.306
Mandi,08/01/66,28.049
Mandi,09/01/66,26.567
Mandi,10/01/66,22.607
Mandi,11/01/66,16.305
Mandi,12/01/66,12.193
Mandi,01/01/67,10.598
Mandi,02/01/67,15.284
Mandi,03/01/67,18.079
Mandi,04/01/67,24.013
Mandi,05/01/67,27.6
Mandi,06/01/67,31.409
Mandi,07/01/67,29.351
Mandi,08/01/67,27.72
Mandi,09/01/67,27.1
Mandi,10/01/67,22.184
Mandi,11/01/67,16.609
Mandi,12/01/67,12.668
Mandi,01/01/68,10.026
Mandi,02/01/68,11.638
Mandi,03/01/68,18.757
Mandi,04/01/68,24.768
Mandi,05/01/68,28.37
Mandi,06/01/68,31.831
Mandi,07/01/68,28.743
Mandi,08/01/68,27.664
Mandi,09/01/68,28.026
Mandi,10/01/68,22.079
Mandi,11/01/68,17.252
Mandi,12/01/68,13.242
Mandi,01/01/69,11.913
Mandi,02/01/69,14.43
Mandi,03/01/69,21.205
Mandi,04/01/69,24.809
Mandi,05/01/69,28.297
Mandi,06/01/69,31.387
Mandi,07/01/69,28.999
Mandi,08/01/69,28.743
Mandi,09/01/69,27.023
Mandi,10/01/69,24.383
Mandi,11/01/69,19.027
Mandi,12/01/69,13.562
Mandi,01/01/70,12.144
Mandi,02/01/70,13.584
Mandi,03/01/70,19.079
Mandi,04/01/70,25.812
Mandi,05/01/70,30.622
Mandi,06/01/70,30.424
Mandi,07/01/70,29.934
Mandi,08/01/70,27.971
Mandi,09/01/70,27.844
Mandi,10/01/70,24.531
Mandi,11/01/70,17.198
Mandi,12/01/70,13.458
Mandi,01/01/71,11.497
Mandi,02/01/71,14.128
Mandi,03/01/71,19.476
Mandi,04/01/71,24.865
Mandi,05/01/71,27.617
Mandi,06/01/71,31.056
Mandi,07/01/71,28.441
Mandi,08/01/71,27.116
Mandi,09/01/71,26.292
Mandi,10/01/71,23.617
Mandi,11/01/71,17.28
Mandi,12/01/71,13.992
Mandi,01/01/72,12.414
Mandi,02/01/72,11.831
Mandi,03/01/72,20.047
Mandi,04/01/72,23.782
Mandi,05/01/72,29.492
Mandi,06/01/72,32.196
Mandi,07/01/72,28.877
Mandi,08/01/72,27.358
Mandi,09/01/72,25.8
Mandi,10/01/72,21.78
Mandi,11/01/72,17.756
Mandi,12/01/72,13.445
Mandi,01/01/73,11.599
Mandi,02/01/73,15.079
Mandi,03/01/73,18.301
Mandi,04/01/73,26.735
Mandi,05/01/73,29.395
Mandi,06/01/73,31.178
Mandi,07/01/73,29.069
Mandi,08/01/73,28.074
Mandi,09/01/73,27.165
Mandi,10/01/73,22.924
Mandi,11/01/73,17.64
Mandi,12/01/73,11.986
Mandi,01/01/74,11.483
Mandi,02/01/74,12.231
Mandi,03/01/74,19.991
Mandi,04/01/74,26.514
Mandi,05/01/74,28.762
Mandi,06/01/74,30.148
Mandi,07/01/74,28.45
Mandi,08/01/74,27.748
Mandi,09/01/74,26.766
Mandi,10/01/74,23.639
Mandi,11/01/74,16.947
Mandi,12/01/74,11.497
Mandi,01/01/75,11.218
Mandi,02/01/75,12.809
Mandi,03/01/75,17.531
Mandi,04/01/75,25.225
Mandi,05/01/75,29.299
Mandi,06/01/75,29.948
Mandi,07/01/75,27.476
Mandi,08/01/75,27.271
Mandi,09/01/75,26.207
Mandi,10/01/75,24.026
Mandi,11/01/75,16.024
Mandi,12/01/75,13.253
Mandi,01/01/76,11.948
Mandi,02/01/76,13.21
Mandi,03/01/76,18.171
Mandi,04/01/76,23.641
Mandi,05/01/76,28.698
Mandi,06/01/76,29.681
Mandi,07/01/76,29.052
Mandi,08/01/76,27.112
Mandi,09/01/76,26.343
Mandi,10/01/76,23.357
Mandi,11/01/76,17.8
Mandi,12/01/76,12.897
Mandi,01/01/77,11.619
Mandi,02/01/77,13.06
Mandi,03/01/77,20.079
Mandi,04/01/77,24.363
Mandi,05/01/77,26.946
Mandi,06/01/77,28.552
Mandi,07/01/77,28.688
Mandi,08/01/77,27.539
Mandi,09/01/77,26.016
Mandi,10/01/77,23.626
Mandi,11/01/77,18.781
Mandi,12/01/77,13.015
Mandi,01/01/78,11.005
Mandi,02/01/78,12.827
Mandi,03/01/78,16.318
Mandi,04/01/78,23.929
Mandi,05/01/78,30.455
Mandi,06/01/78,31.311
Mandi,07/01/78,28.363
Mandi,08/01/78,27.54
Mandi,09/01/78,26.118
Mandi,10/01/78,23.423
Mandi,11/01/78,16.72
Mandi,12/01/78,13.594
Mandi,01/01/79,10.778
Mandi,02/01/79,13.122
Mandi,03/01/79,17.383
Mandi,04/01/79,26.217
Mandi,05/01/79,27.895
Mandi,06/01/79,31.087
Mandi,07/01/79,28.173
Mandi,08/01/79,28.433
Mandi,09/01/79,25.377
Mandi,10/01/79,24.302
Mandi,11/01/79,18.653
Mandi,12/01/79,14.123
Mandi,01/01/80,11.874
Mandi,02/01/80,14.125
Mandi,03/01/80,18.278
Mandi,04/01/80,26.546
Mandi,05/01/80,29.996
Mandi,06/01/80,30.503
Mandi,07/01/80,28.221
Mandi,08/01/80,27.799
Mandi,09/01/80,26.043
Mandi,10/01/80,23.355
Mandi,11/01/80,16.955
Mandi,12/01/80,12.284
Mandi,01/01/81,11.375
Mandi,02/01/81,14.353
Mandi,03/01/81,19.375
Mandi,04/01/81,24.941
Mandi,05/01/81,29.764
Mandi,06/01/81,30.792
Mandi,07/01/81,28.222
Mandi,08/01/81,27.393
Mandi,09/01/81,26.547
Mandi,10/01/81,22.554
Mandi,11/01/81,16.436
Mandi,12/01/81,12.146
Mandi,01/01/82,12.689
Mandi,02/01/82,12.728
Mandi,03/01/82,16.84
Mandi,04/01/82,23.045
Mandi,05/01/82,26.382
Mandi,06/01/82,30.362
Mandi,07/01/82,29.005
Mandi,08/01/82,27.513
Mandi,09/01/82,26.236
Mandi,10/01/82,22.925
Mandi,11/01/82,17.442
Mandi,12/01/82,13.298
Mandi,01/01/83,10.77
Mandi,02/01/83,12.262
Mandi,03/01/83,17.058
Mandi,04/01/83,22.434
Mandi,05/01/83,27.211
Mandi,06/01/83,29.261
Mandi,07/01/83,28.205
Mandi,08/01/83,27.659
Mandi,09/01/83,27.322
Mandi,10/01/83,22.424
Mandi,11/01/83,16.479
Mandi,12/01/83,12.817
Mandi,01/01/84,10.592
Mandi,02/01/84,12.108
Mandi,03/01/84,20.419
Mandi,04/01/84,24.908
Mandi,05/01/84,31.221
Mandi,06/01/84,31.888
Mandi,07/01/84,27.931
Mandi,08/01/84,28.017
Mandi,09/01/84,25.575
Mandi,10/01/84,22.724
Mandi,11/01/84,16.903
Mandi,12/01/84,13.51
Mandi,01/01/85,11.221
Mandi,02/01/85,14.38
Mandi,03/01/85,20.875
Mandi,04/01/85,25.582
Mandi,05/01/85,29.873
Mandi,06/01/85,31.031
Mandi,07/01/85,27.971
Mandi,08/01/85,27.842
Mandi,09/01/85,26.893
Mandi,10/01/85,22.745
Mandi,11/01/85,16.498
Mandi,12/01/85,14.145
Mandi,01/01/86,10.194
Mandi,02/01/86,13.452
Mandi,03/01/86,18.256
Mandi,04/01/86,24.334
Mandi,05/01/86,27.015
Mandi,06/01/86,30.332
Mandi,07/01/86,27.803
Mandi,08/01/86,27.66
Mandi,09/01/86,26.22
Mandi,10/01/86,22.451
Mandi,11/01/86,18.222
Mandi,12/01/86,11.661
Mandi,01/01/87,10.706
Mandi,02/01/87,14.908
Mandi,03/01/87,19.521
Mandi,04/01/87,25.086
Mandi,05/01/87,25.856
Mandi,06/01/87,30.609
Mandi,07/01/87,30.388
Mandi,08/01/87,28.704
