Area,Month,CC
Lahul & Spiti,12/01/88,40.766
Lahul & Spiti,01/01/89,51.831
Lahul & Spiti,02/01/89,51.971
Lahul & Spiti,03/01/89,51.898
Lahul & Spiti,04/01/89,44.437
Lahul & Spiti,05/01/89,47.469
Lahul & Spiti,06/01/89,52.639
Lahul & Spiti,07/01/89,57.689
Lahul & Spiti,08/01/89,57.312
Lahul & Spiti,09/01/89,38.588
Lahul & Spiti,10/01/89,26.125
Lahul & Spiti,11/01/89,29.899
Lahul & Spiti,12/01/89,41.768
Lahul & Spiti,01/01/90,50.762
Lahul & Spiti,02/01/90,51.744
Lahul & Spiti,03/01/90,49.967
Lahul & Spiti,04/01/90,45.552
Lahul & Spiti,05/01/90,46.702
Lahul & Spiti,06/01/90,50.332
Lahul & Spiti,07/01/90,59.883
Lahul & Spiti,08/01/90,55.931
Lahul & Spiti,09/01/90,45.967
Lahul & Spiti,10/01/90,29.434
Lahul & Spiti,11/01/90,24.863
Lahul & Spiti,12/01/90,44.341
Lahul & Spiti,01/01/91,49.003
Lahul & Spiti,02/01/91,48.984
Lahul & Spiti,03/01/91,50.828
Lahul & Spiti,04/01/91,44.362
Lahul & Spiti,05/01/91,45.316
Lahul & Spiti,06/01/91,47.851
Lahul & Spiti,07/01/91,58.093
Lahul & Spiti,08/01/91,57.042
Lahul & Spiti,09/01/91,41.981
Lahul & Spiti,10/01/91,27.647
Lahul & Spiti,11/01/91,26.84
Lahul & Spiti,12/01/91,41.022
Lahul & Spiti,01/01/92,49.003
Lahul & Spiti,02/01/92,48.984
Lahul & Spiti,03/01/92,50.693
Lahul & Spiti,04/01/92,44.366
Lahul & Spiti,05/01/92,45.045
Lahul & Spiti,06/01/92,47.75
Lahul & Spiti,07/01/92,58.112
Lahul & Spiti,08/01/92,57.112
Lahul & Spiti,09/01/92,41.99
Lahul & Spiti,10/01/92,27.666
Lahul & Spiti,11/01/92,26.84
Lahul & Spiti,12/01/92,40.833
Lahul & Spiti,01/01/93,49.003
Lahul & Spiti,02/01/93,48.984
Lahul & Spiti,03/01/93,50.693
Lahul & Spiti,04/01/93,44.366
Lahul & Spiti,05/01/93,45.045
Lahul & Spiti,06/01/93,47.75
Lahul & Spiti,07/01/93,58.112
Lahul & Spiti,08/01/93,57.112
Lahul & Spiti,09/01/93,41.99
Lahul & Spiti,10/01/93,27.666
Lahul & Spiti,11/01/93,26.84
Lahul & Spiti,12/01/93,40.833
Lahul & Spiti,01/01/94,49.003
Lahul & Spiti,02/01/94,48.984
Lahul & Spiti,03/01/94,50.693
Lahul & Spiti,04/01/94,44.366
Lahul & Spiti,05/01/94,45.045
Lahul & Spiti,06/01/94,47.75
Lahul & Spiti,07/01/94,58.112
Lahul & Spiti,08/01/94,57.112
Lahul & Spiti,09/01/94,41.99
Lahul & Spiti,10/01/94,27.666
Lahul & Spiti,11/01/94,26.84
Lahul & Spiti,12/01/94,40.833
Lahul & Spiti,01/01/95,49.003
Lahul & Spiti,02/01/95,48.984
Lahul & Spiti,03/01/95,50.693
Lahul & Spiti,04/01/95,44.35
Lahul & Spiti,05/01/95,45.045
Lahul & Spiti,06/01/95,47.75
Lahul & Spiti,07/01/95,58.112
Lahul & Spiti,08/01/95,57.112
Lahul & Spiti,09/01/95,41.99
Lahul & Spiti,10/01/95,34.759
Lahul & Spiti,11/01/95,30.386
Lahul & Spiti,12/01/95,48.023
Lahul & Spiti,01/01/96,42.239
Lahul & Spiti,02/01/96,48.132
Lahul & Spiti,03/01/96,59.848
Lahul & Spiti,04/01/96,40.949
Lahul & Spiti,05/01/96,52.471
Lahul & Spiti,06/01/96,56.004
Lahul & Spiti,07/01/96,52.837
Lahul & Spiti,08/01/96,58.624
Lahul & Spiti,09/01/96,41.339
Lahul & Spiti,10/01/96,29.041
Lahul & Spiti,11/01/96,26.099
Lahul & Spiti,12/01/96,27.468
Lahul & Spiti,01/01/97,44.379
Lahul & Spiti,02/01/97,42.304
Lahul & Spiti,03/01/97,56.568
Lahul & Spiti,04/01/97,37.886
Lahul & Spiti,05/01/97,44.52
Lahul & Spiti,06/01/97,45.468
Lahul & Spiti,07/01/97,46.665
Lahul & Spiti,08/01/97,45.197
Lahul & Spiti,09/01/97,37.841
Lahul & Spiti,10/01/97,33.65
Lahul & Spiti,11/01/97,33.734
Lahul & Spiti,12/01/97,51.19
Lahul & Spiti,01/01/98,43.524
Lahul & Spiti,02/01/98,51.587
Lahul & Spiti,03/01/98,53.39
Lahul & Spiti,04/01/98,46.572
Lahul & Spiti,05/01/98,47.261
Lahul & Spiti,06/01/98,46.886
Lahul & Spiti,07/01/98,54.312
Lahul & Spiti,08/01/98,55.368
Lahul & Spiti,09/01/98,41.647
Lahul & Spiti,10/01/98,30.808
Lahul & Spiti,11/01/98,22.844
Lahul & Spiti,12/01/98,41.877
Lahul & Spiti,01/01/99,52.879
Lahul & Spiti,02/01/99,51.021
Lahul & Spiti,03/01/99,49.838
Lahul & Spiti,04/01/99,40.517
Lahul & Spiti,05/01/99,50.308
Lahul & Spiti,06/01/99,40.961
Lahul & Spiti,07/01/99,57.123
Lahul & Spiti,08/01/99,46.702
Lahul & Spiti,09/01/99,43.6
Lahul & Spiti,10/01/99,25.853
Lahul & Spiti,11/01/99,29.758
Lahul & Spiti,12/01/99,30.703
Lahul & Spiti,01/01/00,47.977
Lahul & Spiti,02/01/00,48.811
Lahul & Spiti,03/01/00,46.356
Lahul & Spiti,04/01/00,42.829
Lahul & Spiti,05/01/00,47.17
Lahul & Spiti,06/01/00,54.144
Lahul & Spiti,07/01/00,70.268
Lahul & Spiti,08/01/00,57.768
Lahul & Spiti,09/01/00,36.488
Lahul & Spiti,10/01/00,31.439
Lahul & Spiti,11/01/00,34.881
Lahul & Spiti,12/01/00,34.606
Lahul & Spiti,01/01/01,44.818
Lahul & Spiti,02/01/01,48.279
Lahul & Spiti,03/01/01,46.72
Lahul & Spiti,04/01/01,49.594
Lahul & Spiti,05/01/01,47.633
Lahul & Spiti,06/01/01,54.8
Lahul & Spiti,07/01/01,63.21
Lahul & Spiti,08/01/01,42.603
Lahul & Spiti,09/01/01,28.16
Lahul & Spiti,10/01/01,31.212
Lahul & Spiti,11/01/01,28.292
Lahul & Spiti,12/01/01,46.647
Lahul & Spiti,01/01/02,47.64
Lahul & Spiti,02/01/02,49.96
Lahul & Spiti,03/01/02,47.343
Lahul & Spiti,04/01/02,49.946
Lahul & Spiti,05/01/02,52.327
Lahul & Spiti,06/01/02,47.493
Lahul & Spiti,07/01/02,60.783
Lahul & Spiti,08/01/02,58.403
Lahul & Spiti,09/01/02,42.183
Lahul & Spiti,10/01/02,31.186
Lahul & Spiti,11/01/02,29.871
Lahul & Spiti,12/01/02,55.671
Mandi,01/01/01,36.1
Mandi,02/01/01,35.286
Mandi,03/01/01,39.446
Mandi,04/01/01,34.108
Mandi,05/01/01,32.211
Mandi,06/01/01,39.003
Mandi,07/01/01,55.338
Mandi,08/01/01,54.642
Mandi,09/01/01,33.378
Mandi,10/01/01,18.207
Mandi,11/01/01,16.918
Mandi,12/01/01,30.308
Mandi,01/01/02,36.874
Mandi,02/01/02,36.213
Mandi,03/01/02,39.953
Mandi,04/01/02,34.115
Mandi,05/01/02,32.051
Mandi,06/01/02,37.624
Mandi,07/01/02,55.033
Mandi,08/01/02,54.434
Mandi,09/01/02,33.208
Mandi,10/01/02,17.435
Mandi,11/01/02,16.918
Mandi,12/01/02,30.308
Mandi,01/01/03,36.402
Mandi,02/01/03,36.213
Mandi,03/01/03,40.773
Mandi,04/01/03,34.119
Mandi,05/01/03,32.984
Mandi,06/01/03,38.569
Mandi,07/01/03,55.839
Mandi,08/01/03,55.266
Mandi,09/01/03,34.053
Mandi,10/01/03,16.552
Mandi,11/01/03,16.65
Mandi,12/01/03,30.308
Mandi,01/01/04,36.1
Mandi,02/01/04,35.663
Mandi,03/01/04,40.304
Mandi,04/01/04,34.521
Mandi,05/01/04,32.459
Mandi,06/01/04,38.901
Mandi,07/01/04,55.138
Mandi,08/01/04,54.635
Mandi,09/01/04,33.371
Mandi,10/01/04,17.222
Mandi,11/01/04,16.778
Mandi,12/01/04,30.356
Mandi,01/01/05,36.874
Mandi,02/01/05,35.667
Mandi,03/01/05,40.257
Mandi,04/01/05,34.108
Mandi,05/01/05,32.757
Mandi,06/01/05,39.003
Mandi,07/01/05,56.459
Mandi,08/01/05,55.615
Mandi,09/01/05,33.33
Mandi,10/01/05,16.779
Mandi,11/01/05,16.847
Mandi,12/01/05,30.388
Mandi,01/01/06,36.7
Mandi,02/01/06,36.213
Mandi,03/01/06,39.446
Mandi,04/01/06,34.119
Mandi,05/01/06,32.387
Mandi,06/01/06,38.804
Mandi,07/01/06,56.183
Mandi,08/01/06,54.59
Mandi,09/01/06,34.053
Mandi,10/01/06,16.159
Mandi,11/01/06,16.872
Mandi,12/01/06,30.793
Mandi,01/01/07,36.828
Mandi,02/01/07,36.205
Mandi,03/01/07,39.546
Mandi,04/01/07,34.119
Mandi,05/01/07,32.211
Mandi,06/01/07,39.402
Mandi,07/01/07,56.109
Mandi,08/01/07,54.741
Mandi,09/01/07,34.053
Mandi,10/01/07,20.455
Mandi,11/01/07,18.995
Mandi,12/01/07,31.238
Mandi,01/01/08,36.874
Mandi,02/01/08,36.213
Mandi,03/01/08,40.257
Mandi,04/01/08,34.761
Mandi,05/01/08,32.652
Mandi,06/01/08,38.104
Mandi,07/01/08,55.21
Mandi,08/01/08,54.535
Mandi,09/01/08,33.272
Mandi,10/01/08,17.435
Mandi,11/01/08,16.55
Mandi,12/01/08,30.308
Mandi,01/01/09,36.093
Mandi,02/01/09,35.862
Mandi,03/01/09,40.257
Mandi,04/01/09,33.27
Mandi,05/01/09,31.463
Mandi,06/01/09,38.169
Mandi,07/01/09,55.804
Mandi,08/01/09,54.442
Mandi,09/01/09,32.972
Mandi,10/01/09,16.556
Mandi,11/01/09,16.343
Mandi,12/01/09,29.86
Mandi,01/01/10,36.874
Mandi,02/01/10,36.213
Mandi,03/01/10,40.25
Mandi,04/01/10,33.342
Mandi,05/01/10,31.727
Mandi,06/01/10,38.576
Mandi,07/01/10,55.262
Mandi,08/01/10,54.67
Mandi,09/01/10,34.053
Mandi,10/01/10,17.435
Mandi,11/01/10,16.918
Mandi,12/01/10,30.308
Mandi,01/01/11,36.874
Mandi,02/01/11,36.044
Mandi,03/01/11,40.231
Mandi,04/01/11,34.108
Mandi,05/01/11,32.211
Mandi,06/01/11,38.176
Mandi,07/01/11,55.41
Mandi,08/01/11,54.59
Mandi,09/01/11,33.838
Mandi,10/01/11,17.055
Mandi,11/01/11,16.243
Mandi,12/01/11,30.308
Mandi,01/01/12,36.874
Mandi,02/01/12,35.663
Mandi,03/01/12,39.381
Mandi,04/01/12,33.035
Mandi,05/01/12,31.861
Mandi,06/01/12,38.277
Mandi,07/01/12,54.953
Mandi,08/01/12,54.57
Mandi,09/01/12,33.172
Mandi,10/01/12,16.231
Mandi,11/01/12,15.978
Mandi,12/01/12,30.308
Mandi,01/01/13,37.556
Mandi,02/01/13,35.663
Mandi,03/01/13,39.107
Mandi,04/01/13,33.242
Mandi,05/01/13,31.284
Mandi,06/01/13,37.802
Mandi,07/01/13,54.435
Mandi,08/01/13,54.642
Mandi,09/01/13,32.93
Mandi,10/01/13,17.731
Mandi,11/01/13,17.046
Mandi,12/01/13,30.308
Mandi,01/01/14,35.801
Mandi,02/01/14,36.213
Mandi,03/01/14,39.381
Mandi,04/01/14,33.534
Mandi,05/01/14,31.385
Mandi,06/01/14,36.291
Mandi,07/01/14,54.896
Mandi,08/01/14,54.67
Mandi,09/01/14,32.675
Mandi,10/01/14,16.032
Mandi,11/01/14,17.67
Mandi,12/01/14,30.757
Mandi,01/01/15,36.33
Mandi,02/01/15,37.11
Mandi,03/01/15,39.021
Mandi,04/01/15,34.69
Mandi,05/01/15,30.181
Mandi,06/01/15,36.142
Mandi,07/01/15,55.039
Mandi,08/01/15,53.938
Mandi,09/01/15,32.844
Mandi,10/01/15,16.082
Mandi,11/01/15,15.879
Mandi,12/01/15,30.308
Mandi,01/01/16,37.72
Mandi,02/01/16,35.561
Mandi,03/01/16,40.257
Mandi,04/01/16,33.534
Mandi,05/01/16,31.363
Mandi,06/01/16,38.576
Mandi,07/01/16,55.039
Mandi,08/01/16,54.642
Mandi,09/01/16,33.279
Mandi,10/01/16,16.458
Mandi,11/01/16,15.57
Mandi,12/01/16,29.937
Mandi,01/01/17,35.822
Mandi,02/01/17,34.777
Mandi,03/01/17,39.277
Mandi,04/01/17,31.797
Mandi,05/01/17,31.053
Mandi,06/01/17,37.045
Mandi,07/01/17,54.528
Mandi,08/01/17,54.193
Mandi,09/01/17,32.328
Mandi,10/01/17,16.43
Mandi,11/01/17,16.043
Mandi,12/01/17,29.86
Mandi,01/01/18,36.501
Mandi,02/01/18,36.213
Mandi,03/01/18,39.953
Mandi,04/01/18,33.466
Mandi,05/01/18,29.675
Mandi,06/01/18,35.399
Mandi,07/01/18,54.712
Mandi,08/01/18,53.968
Mandi,09/01/18,31.572
Mandi,10/01/18,16.032
Mandi,11/01/18,16.918
Mandi,12/01/18,31.48
Mandi,01/01/19,36.301
Mandi,02/01/19,35.063
Mandi,03/01/19,39.653
Mandi,04/01/19,32.716
Mandi,05/01/19,31.358
Mandi,06/01/19,39.424
Mandi,07/01/19,55.338
Mandi,08/01/19,54.288
Mandi,09/01/19,32.575
Mandi,10/01/19,13.957
Mandi,11/01/19,12.72
Mandi,12/01/19,31.007
Mandi,01/01/20,37.749
Mandi,02/01/20,36.213
Mandi,03/01/20,39.281
Mandi,04/01/20,34.79
Mandi,05/01/20,32.086
Mandi,06/01/20,38.18
Mandi,07/01/20,57.025
Mandi,08/01/20,53.064
Mandi,09/01/20,33.279
Mandi,10/01/20,14.509
Mandi,11/01/20,17.797
Mandi,12/01/20,31.162
Mandi,01/01/21,36.874
Mandi,02/01/21,35.885
Mandi,03/01/21,40.572
Mandi,04/01/21,34.119
Mandi,05/01/21,32.211
Mandi,06/01/21,37.55
Mandi,07/01/21,54.059
Mandi,08/01/21,53.221
Mandi,09/01/21,33.179
Mandi,10/01/21,15.195
Mandi,11/01/21,15.299
Mandi,12/01/21,30.786
Mandi,01/01/22,37.455
Mandi,02/01/22,36.213
Mandi,03/01/22,40.114
Mandi,04/01/22,33.464
Mandi,05/01/22,32.203
Mandi,06/01/22,38.149
Mandi,07/01/22,55.711
Mandi,08/01/22,54.493
Mandi,09/01/22,33.031
Mandi,10/01/22,16.43
Mandi,11/01/22,16.179
Mandi,12/01/22,30.308
Mandi,01/01/23,36.874
Mandi,02/01/23,36.213
Mandi,03/01/23,40.25
Mandi,04/01/23,34.264
Mandi,05/01/23,31.626
Mandi,06/01/23,40.1
Mandi,07/01/23,55.88
Mandi,08/01/23,56.047
Mandi,09/01/23,34.001
Mandi,10/01/23,15.935
Mandi,11/01/23,12.813
Mandi,12/01/23,27.722
Mandi,01/01/24,34.389
Mandi,02/01/24,33.659
Mandi,03/01/24,40.114
Mandi,04/01/24,32.995
Mandi,05/01/24,32.203
Mandi,06/01/24,38.721
Mandi,07/01/24,55.602
Mandi,08/01/24,54.741
Mandi,09/01/24,33.283
Mandi,10/01/24,15.805
Mandi,11/01/24,15.577
Mandi,12/01/24,30.86
Mandi,01/01/25,36.874
Mandi,02/01/25,32.894
Mandi,03/01/25,36.81
Mandi,04/01/25,32.742
Mandi,05/01/25,29.94
Mandi,06/01/25,36.719
Mandi,07/01/25,54.91
Mandi,08/01/25,53.015
Mandi,09/01/25,31.097
Mandi,10/01/25,16.13
Mandi,11/01/25,14.937
Mandi,12/01/25,26.391
Mandi,01/01/26,35.605
Mandi,02/01/26,36.213
Mandi,03/01/26,39.446
Mandi,04/01/26,35.293
Mandi,05/01/26,31.233
Mandi,06/01/26,38.675
Mandi,07/01/26,55.711
Mandi,08/01/26,54.67
Mandi,09/01/26,33.403
Mandi,10/01/26,16.359
Mandi,11/01/26,16.918
Mandi,12/01/26,30.857
Mandi,01/01/27,37.732
Mandi,02/01/27,36.218
Mandi,03/01/27,39.081
Mandi,04/01/27,33.445
Mandi,05/01/27,31.663
Mandi,06/01/27,38.127
Mandi,07/01/27,55.306
Mandi,08/01/27,54.518
Mandi,09/01/27,34.049
Mandi,10/01/27,16.824
Mandi,11/01/27,16.843
Mandi,12/01/27,30.46
Mandi,01/01/28,36.997
Mandi,02/01/28,36.213
Mandi,03/01/28,40.579
Mandi,04/01/28,34.119
Mandi,05/01/28,32.211
Mandi,06/01/28,38.723
Mandi,07/01/28,56.355
Mandi,08/01/28,55.034
Mandi,09/01/28,34.592
Mandi,10/01/28,17.222
Mandi,11/01/28,16.918
Mandi,12/01/28,31.375
Mandi,01/01/29,35.527
Mandi,02/01/29,35.243
Mandi,03/01/29,38.532
Mandi,04/01/29,31.265
Mandi,05/01/29,31.085
Mandi,06/01/29,38.675
Mandi,07/01/29,57.399
Mandi,08/01/29,53.604
Mandi,09/01/29,32.872
Mandi,10/01/29,15.978
Mandi,11/01/29,16.4
Mandi,12/01/29,32.233
Mandi,01/01/30,35.797
Mandi,02/01/30,36.218
Mandi,03/01/30,37.427
Mandi,04/01/30,34.034
Mandi,05/01/30,31.033
Mandi,06/01/30,38.804
Mandi,07/01/30,57.028
Mandi,08/01/30,54.594
Mandi,09/01/30,35.344
Mandi,10/01/30,18.133
Mandi,11/01/30,14.149
Mandi,12/01/30,29.59
Mandi,01/01/31,29.177
Mandi,02/01/31,35.474
Mandi,03/01/31,26.429
Mandi,04/01/31,21.408
Mandi,05/01/31,23.745
Mandi,06/01/31,20.132
Mandi,07/01/31,49.054
Mandi,08/01/31,53.243
Mandi,09/01/31,30.305
Mandi,10/01/31,19.787
Mandi,11/01/31,4.099
Mandi,12/01/31,20.087
Mandi,01/01/32,30.582
Mandi,02/01/32,24.923
Mandi,03/01/32,31.21
Mandi,04/01/32,19.386
Mandi,05/01/32,23.926
Mandi,06/01/32,27.04
Mandi,07/01/32,51.096
Mandi,08/01/32,50.296
Mandi,09/01/32,19.897
Mandi,10/01/32,2.733
Mandi,11/01/32,0
Mandi,12/01/32,25.416
Mandi,01/01/33,30.575
Mandi,02/01/33,28.437
Mandi,03/01/33,29.231
Mandi,04/01/33,30.507
Mandi,05/01/33,30.775
Mandi,06/01/33,32.14
Mandi,07/01/33,53.084
Mandi,08/01/33,59.044
Mandi,09/01/33,36.901
Mandi,10/01/33,10.084
Mandi,11/01/33,4.825
Mandi,12/01/33,24.437
Mandi,01/01/34,32.386
Mandi,02/01/34,25.509
Mandi,03/01/34,34.43
Mandi,04/01/34,21.036
Mandi,05/01/34,23.671
Mandi,06/01/34,29.725
Mandi,07/01/34,51.625
Mandi,08/01/34,52.179
Mandi,09/01/34,20.617
Mandi,10/01/34,0
Mandi,11/01/34,12.078
Mandi,12/01/34,28.874
Mandi,01/01/35,37.067
Mandi,02/01/35,40.457
Mandi,03/01/35,29.384
Mandi,04/01/35,31.218
Mandi,05/01/35,20.253
Mandi,06/01/35,14.553
Mandi,07/01/35,48.022
Mandi,08/01/35,50.844
Mandi,09/01/35,25.594
Mandi,10/01/35,5.167
Mandi,11/01/35,11.497
Mandi,12/01/35,25.437
Mandi,01/01/36,25.91
Mandi,02/01/36,33.645
Mandi,03/01/36,34.407
Mandi,04/01/36,22.308
Mandi,05/01/36,24.78
Mandi,06/01/36,40.942
Mandi,07/01/36,54.066
Mandi,08/01/36,50.516
Mandi,09/01/36,29.252
Mandi,10/01/36,8.663
Mandi,11/01/36,5.52
Mandi,12/01/36,35.543
Mandi,01/01/37,28.749
Mandi,02/01/37,37.629
Mandi,03/01/37,33.536
Mandi,04/01/37,29.033
Mandi,05/01/37,26.063
Mandi,06/01/37,26.465
Mandi,07/01/37,53.221
Mandi,08/01/37,47.102
Mandi,09/01/37,22.504
Mandi,10/01/37,8.938
Mandi,11/01/37,6.624
Mandi,12/01/37,24.617
Mandi,01/01/38,37.126
Mandi,02/01/38,35.591
Mandi,03/01/38,30.512
Mandi,04/01/38,20.502
Mandi,05/01/38,25.322
Mandi,06/01/38,42.474
Mandi,07/01/38,44.667
Mandi,08/01/38,47.269
Mandi,09/01/38,19.628
Mandi,10/01/38,2.958
Mandi,11/01/38,11.198
Mandi,12/01/38,19.427
Mandi,01/01/39,28.422
Mandi,02/01/39,34.402
Mandi,03/01/39,39.712
Mandi,04/01/39,22.514
Mandi,05/01/39,16.26
Mandi,06/01/39,37.801
Mandi,07/01/39,47.696
Mandi,08/01/39,47.216
Mandi,09/01/39,23.037
Mandi,10/01/39,8.747
Mandi,11/01/39,0
Mandi,12/01/39,19.271
Mandi,01/01/40,35.709
Mandi,02/01/40,36.645
Mandi,03/01/40,34.049
Mandi,04/01/40,25.353
Mandi,05/01/40,25.209
Mandi,06/01/40,32.986
Mandi,07/01/40,50.112
Mandi,08/01/40,52.631
Mandi,09/01/40,24.347
Mandi,10/01/40,2.93
Mandi,11/01/40,5.045
Mandi,12/01/40,22.868
Mandi,01/01/41,34.443
Mandi,02/01/41,26.364
Mandi,03/01/41,28.675
Mandi,04/01/41,20.221
Mandi,05/01/41,26.988
Mandi,06/01/41,40.391
Mandi,07/01/41,49.114
Mandi,08/01/41,49.593
Mandi,09/01/41,26.534
Mandi,10/01/41,11.183
Mandi,11/01/41,1.512
Mandi,12/01/41,24.211
Mandi,01/01/42,34.233
Mandi,02/01/42,36.951
Mandi,03/01/42,30.741
Mandi,04/01/42,22.22
Mandi,05/01/42,28.157
Mandi,06/01/42,27.655
Mandi,07/01/42,54.889
Mandi,08/01/42,52.569
Mandi,09/01/42,32.117
Mandi,10/01/42,6.544
Mandi,11/01/42,7.9
Mandi,12/01/42,28.07
Mandi,01/01/43,41.355
Mandi,02/01/43,24.304
Mandi,03/01/43,27.454
Mandi,04/01/43,23.109
Mandi,05/01/43,25.648
Mandi,06/01/43,30.001
Mandi,07/01/43,53.414
Mandi,08/01/43,50.523
Mandi,09/01/43,26.708
Mandi,10/01/43,0.441
Mandi,11/01/43,0
Mandi,12/01/43,22.297
Mandi,01/01/44,35.169
Mandi,02/01/44,34.377
Mandi,03/01/44,32.871
Mandi,04/01/44,27.885
Mandi,05/01/44,18.801
Mandi,06/01/44,24.264
Mandi,07/01/44,54.578
Mandi,08/01/44,53.658
Mandi,09/01/44,24.595
Mandi,10/01/44,2.623
Mandi,11/01/44,3.309
Mandi,12/01/44,23.768
Mandi,01/01/45,38.423
Mandi,02/01/45,22.467
Mandi,03/01/45,31.714
Mandi,04/01/45,30.221
Mandi,05/01/45,21.405
Mandi,06/01/45,24.537
Mandi,07/01/45,54.04
Mandi,08/01/45,50.851
Mandi,09/01/45,34.921
Mandi,10/01/45,15.058
Mandi,11/01/45,0.264
Mandi,12/01/45,21.379
Mandi,01/01/46,29.494
Mandi,02/01/46,23.886
Mandi,03/01/46,29.205
Mandi,04/01/46,21.935
Mandi,05/01/46,29.185
Mandi,06/01/46,38.082
Mandi,07/01/46,50.683
Mandi,08/01/46,53.13
Mandi,09/01/46,20.891
Mandi,10/01/46,17.634
Mandi,11/01/46,0.732
Mandi,12/01/46,25.319
Mandi,01/01/47,30.575
Mandi,02/01/47,25.39
Mandi,03/01/47,26.254
Mandi,04/01/47,15.916
Mandi,05/01/47,20.246
Mandi,06/01/47,28.103
Mandi,07/01/47,41.715
Mandi,08/01/47,54.447
Mandi,09/01/47,31.639
Mandi,10/01/47,10.42
Mandi,11/01/47,10.628
Mandi,12/01/47,28.95
Mandi,01/01/48,36.418
Mandi,02/01/48,36.719
Mandi,03/01/48,42.159
Mandi,04/01/48,26.907
Mandi,05/01/48,22.236
Mandi,06/01/48,32.008
Mandi,07/01/48,50.039
Mandi,08/01/48,56.593
Mandi,09/01/48,27.875
Mandi,10/01/48,16.208
Mandi,11/01/48,3.513
Mandi,12/01/48,34.639
Mandi,01/01/49,35.627
Mandi,02/01/49,35.454
Mandi,03/01/49,36.454
Mandi,04/01/49,20.875
Mandi,05/01/49,28.407
Mandi,06/01/49,31.864
Mandi,07/01/49,54.78
Mandi,08/01/49,49.671
Mandi,09/01/49,26.728
Mandi,10/01/49,7.657
Mandi,11/01/49,0.503
Mandi,12/01/49,22.915
Mandi,01/01/50,40.732
Mandi,02/01/50,33.209
Mandi,03/01/50,39.56
Mandi,04/01/50,25.285
Mandi,05/01/50,27.121
Mandi,06/01/50,41.401
Mandi,07/01/50,58.067
Mandi,08/01/50,53.039
Mandi,09/01/50,34.852
Mandi,10/01/50,15.656
Mandi,11/01/50,5.722
Mandi,12/01/50,19.849
Mandi,01/01/51,34.621
Mandi,02/01/51,28.779
Mandi,03/01/51,36.656
Mandi,04/01/51,32.25
Mandi,05/01/51,29.622
Mandi,06/01/51,35.431
Mandi,07/01/51,47.107
Mandi,08/01/51,53.088
Mandi,09/01/51,20.344
Mandi,10/01/51,10.295
Mandi,11/01/51,12.391
Mandi,12/01/51,28.938
Mandi,01/01/52,31.668
Mandi,02/01/52,34.512
Mandi,03/01/52,41.504
Mandi,04/01/52,22.799
Mandi,05/01/52,27.122
Mandi,06/01/52,33.958
Mandi,07/01/52,54.784
Mandi,08/01/52,55.649
Mandi,09/01/52,23.552
Mandi,10/01/52,2.668
Mandi,11/01/52,0.704
Mandi,12/01/52,24.337
Mandi,01/01/53,38.198
Mandi,02/01/53,30.873
Mandi,03/01/53,31.713
Mandi,04/01/53,25.635
Mandi,05/01/53,31.243
Mandi,06/01/53,38.237
Mandi,07/01/53,57.896
Mandi,08/01/53,58.025
Mandi,09/01/53,35.203
Mandi,10/01/53,10.318
Mandi,11/01/53,9.354
Mandi,12/01/53,30.73
Mandi,01/01/54,43.442
Mandi,02/01/54,48.339
Mandi,03/01/54,40.411
Mandi,04/01/54,25.618
Mandi,05/01/54,23.674
Mandi,06/01/54,38.486
Mandi,07/01/54,54.842
Mandi,08/01/54,52.114
Mandi,09/01/54,40.248
Mandi,10/01/54,18.434
Mandi,11/01/54,15.586
Mandi,12/01/54,28.655
Mandi,01/01/55,40.749
Mandi,02/01/55,30.996
Mandi,03/01/55,42.25
Mandi,04/01/55,28.045
Mandi,05/01/55,34.372
Mandi,06/01/55,37.341
Mandi,07/01/55,55.429
Mandi,08/01/55,59.197
Mandi,09/01/55,38.998
Mandi,10/01/55,28.556
Mandi,11/01/55,12.566
Mandi,12/01/55,33.721
Mandi,01/01/56,41.633
Mandi,02/01/56,29.67
Mandi,03/01/56,43.568
Mandi,04/01/56,32.465
Mandi,05/01/56,30.491
Mandi,06/01/56,44.526
Mandi,07/01/56,60.144
Mandi,08/01/56,58.953
Mandi,09/01/56,33.488
Mandi,10/01/56,30.116
Mandi,11/01/56,13.671
Mandi,12/01/56,34.474
Mandi,01/01/57,45.914
Mandi,02/01/57,35.635
Mandi,03/01/57,42.624
Mandi,04/01/57,36.963
Mandi,05/01/57,34.319
Mandi,06/01/57,36.836
Mandi,07/01/57,53.875
Mandi,08/01/57,56.571
Mandi,09/01/57,30.201
Mandi,10/01/57,15.722
Mandi,11/01/57,19.157
Mandi,12/01/57,36.72
Mandi,01/01/58,38.174
Mandi,02/01/58,31.268
Mandi,03/01/58,37.419
Mandi,04/01/58,31.315
Mandi,05/01/58,32.028
Mandi,06/01/58,33.089
Mandi,07/01/58,60.837
Mandi,08/01/58,55.127
Mandi,09/01/58,40.934
Mandi,10/01/58,23.329
Mandi,11/01/58,18.061
Mandi,12/01/58,35.339
Mandi,01/01/59,40.979
Mandi,02/01/59,39.826
Mandi,03/01/59,37.511
Mandi,04/01/59,32.557
Mandi,05/01/59,34.663
Mandi,06/01/59,36.662
Mandi,07/01/59,58.728
Mandi,08/01/59,57.032
Mandi,09/01/59,40.376
Mandi,10/01/59,24.438
Mandi,11/01/59,22.892
