Area,Month,Rainfall
Lahul & Spiti,1940-12-1,15.603
Lahul & Spiti,1941-1-1,30.469
Lahul & Spiti,1941-2-1,36.799
Lahul & Spiti,1941-3-1,13.865
Lahul & Spiti,1941-4-1,39.107
Lahul & Spiti,1941-5-1,53.969
Lahul & Spiti,1941-6-1,57.447
Lahul & Spiti,1941-7-1,114.359
Lahul & Spiti,1941-8-1,65.888
Lahul & Spiti,1941-9-1,204.656
Lahul & Spiti,1941-10-1,3.601
Lahul & Spiti,1941-11-1,8.533
Lahul & Spiti,1941-12-1,22.283
Lahul & Spiti,1942-1-1,63.042
Lahul & Spiti,1942-2-1,81.062
Lahul & Spiti,1942-3-1,10.6
Lahul & Spiti,1942-4-1,44.666
Lahul & Spiti,1942-5-1,60.839
Lahul & Spiti,1942-6-1,75.305
Lahul & Spiti,1942-7-1,260.907
Lahul & Spiti,1942-8-1,128.624
Lahul & Spiti,1942-9-1,80.655
Lahul & Spiti,1942-10-1,4.183
Lahul & Spiti,1942-11-1,4.097
Lahul & Spiti,1942-12-1,30.113
Lahul & Spiti,1943-1-1,25.24
Lahul & Spiti,1943-2-1,7.965
Lahul & Spiti,1943-3-1,26.307
Lahul & Spiti,1943-4-1,43.487
Lahul & Spiti,1943-5-1,4.409
Lahul & Spiti,1943-6-1,87.188
Lahul & Spiti,1943-7-1,74.564
Lahul & Spiti,1943-8-1,152.366
Lahul & Spiti,1943-9-1,153.404
Lahul & Spiti,1943-10-1,0.173
Lahul & Spiti,1943-11-1,0.036
Lahul & Spiti,1943-12-1,0.196
Lahul & Spiti,1944-1-1,58.449
Lahul & Spiti,1944-2-1,40.834
Lahul & Spiti,1944-3-1,30.174
Lahul & Spiti,1944-4-1,24.018
Lahul & Spiti,1944-5-1,9.458
Lahul & Spiti,1944-6-1,121.068
Lahul & Spiti,1944-7-1,105.862
Lahul & Spiti,1944-8-1,172.901
Lahul & Spiti,1944-9-1,84.397
Lahul & Spiti,1944-10-1,2.581
Lahul & Spiti,1944-11-1,14.388
Lahul & Spiti,1944-12-1,8.995
Lahul & Spiti,1945-1-1,33.234
Lahul & Spiti,1945-2-1,7.21
Lahul & Spiti,1945-3-1,53.833
Lahul & Spiti,1945-4-1,47.404
Lahul & Spiti,1945-5-1,21.801
Lahul & Spiti,1945-6-1,125.355
Lahul & Spiti,1945-7-1,329.96
Lahul & Spiti,1945-8-1,103.24
Lahul & Spiti,1945-9-1,189.812
Lahul & Spiti,1945-10-1,42.203
Lahul & Spiti,1945-11-1,0.04
Lahul & Spiti,1945-12-1,10.506
Lahul & Spiti,1946-1-1,5.771
Lahul & Spiti,1946-2-1,26.389
Lahul & Spiti,1946-3-1,11.259
Lahul & Spiti,1946-4-1,39.628
Lahul & Spiti,1946-5-1,40.896
Lahul & Spiti,1946-6-1,80.497
Lahul & Spiti,1946-7-1,152.586
Lahul & Spiti,1946-8-1,73.479
Lahul & Spiti,1946-9-1,46.744
Lahul & Spiti,1946-10-1,13.038
Lahul & Spiti,1946-11-1,27.436
Lahul & Spiti,1946-12-1,16.624
Lahul & Spiti,1947-1-1,25.97
Lahul & Spiti,1947-2-1,36.145
Lahul & Spiti,1947-3-1,40.993
Lahul & Spiti,1947-4-1,7.447
Lahul & Spiti,1947-5-1,35.935
Lahul & Spiti,1947-6-1,55.954
Lahul & Spiti,1947-7-1,157.927
Lahul & Spiti,1947-8-1,223.83
Lahul & Spiti,1947-9-1,73.461
Lahul & Spiti,1947-10-1,16.988
Lahul & Spiti,1947-11-1,2.643
Lahul & Spiti,1947-12-1,22.232
Lahul & Spiti,1948-1-1,7.081
Lahul & Spiti,1948-2-1,52.397
Lahul & Spiti,1948-3-1,81.086
Lahul & Spiti,1948-4-1,20.033
Lahul & Spiti,1948-5-1,24.464
Lahul & Spiti,1948-6-1,122.256
Lahul & Spiti,1948-7-1,300.049
Lahul & Spiti,1948-8-1,226.095
Lahul & Spiti,1948-9-1,79.47
Lahul & Spiti,1948-10-1,11.045
Lahul & Spiti,1948-11-1,0.036
Lahul & Spiti,1948-12-1,10.829
Lahul & Spiti,1949-1-1,20.654
Lahul & Spiti,1949-2-1,67.066
Lahul & Spiti,1949-3-1,19.027
Lahul & Spiti,1949-4-1,38.453
Lahul & Spiti,1949-5-1,42.703
Lahul & Spiti,1949-6-1,63.907
Lahul & Spiti,1949-7-1,176.487
Lahul & Spiti,1949-8-1,159.79
Lahul & Spiti,1949-9-1,97.182
Lahul & Spiti,1949-10-1,16.451
Lahul & Spiti,1949-11-1,2.135
Lahul & Spiti,1949-12-1,3.735
Lahul & Spiti,1950-1-1,135.032
Lahul & Spiti,1950-2-1,67.176
Lahul & Spiti,1950-3-1,52.099
Lahul & Spiti,1950-4-1,17.558
Lahul & Spiti,1950-5-1,46.32
Lahul & Spiti,1950-6-1,96.108
Lahul & Spiti,1950-7-1,232.444
Lahul & Spiti,1950-8-1,141.885
Lahul & Spiti,1950-9-1,191.654
Lahul & Spiti,1950-10-1,2.082
Lahul & Spiti,1950-11-1,12.057
Lahul & Spiti,1950-12-1,2.11
Lahul & Spiti,1951-1-1,32.41
Lahul & Spiti,1951-2-1,56.416
Lahul & Spiti,1951-3-1,58.214
Lahul & Spiti,1951-4-1,24.947
Lahul & Spiti,1951-5-1,34.454
Lahul & Spiti,1951-6-1,115.139
Lahul & Spiti,1951-7-1,85.879
Lahul & Spiti,1951-8-1,259.968
Lahul & Spiti,1951-9-1,72.376
Lahul & Spiti,1951-10-1,8.667
Lahul & Spiti,1951-11-1,72.295
Lahul & Spiti,1951-12-1,0.447
Lahul & Spiti,1952-1-1,32.531
Lahul & Spiti,1952-2-1,34.209
Lahul & Spiti,1952-3-1,50.001
Lahul & Spiti,1952-4-1,19.505
Lahul & Spiti,1952-5-1,38.328
Lahul & Spiti,1952-6-1,60.035
Lahul & Spiti,1952-7-1,63.197
Lahul & Spiti,1952-8-1,113.685
Lahul & Spiti,1952-9-1,14.353
Lahul & Spiti,1952-10-1,4.375
Lahul & Spiti,1952-11-1,20.227
Lahul & Spiti,1952-12-1,32.542
Lahul & Spiti,1953-1-1,60.568
Lahul & Spiti,1953-2-1,35.191
Lahul & Spiti,1953-3-1,61.219
Lahul & Spiti,1953-4-1,28.54
Lahul & Spiti,1953-5-1,4.648
Lahul & Spiti,1953-6-1,102.556
Lahul & Spiti,1953-7-1,396.595
Lahul & Spiti,1953-8-1,128.603
Lahul & Spiti,1953-9-1,145.134
Lahul & Spiti,1953-10-1,28.335
Lahul & Spiti,1953-11-1,11.142
Lahul & Spiti,1953-12-1,21.294
Lahul & Spiti,1954-1-1,52.747
Lahul & Spiti,1954-2-1,116.148
Lahul & Spiti,1954-3-1,14.945
Lahul & Spiti,1954-4-1,6.24
Lahul & Spiti,1954-5-1,44.432
Lahul & Spiti,1954-6-1,86.864
Lahul & Spiti,1954-7-1,146.364
Lahul & Spiti,1954-8-1,108.196
Lahul & Spiti,1954-9-1,297.849
Lahul & Spiti,1954-10-1,19.518
Lahul & Spiti,1954-11-1,0.036
Lahul & Spiti,1954-12-1,7.762
Lahul & Spiti,1955-1-1,47.483
Lahul & Spiti,1955-2-1,3.811
Lahul & Spiti,1955-3-1,70.045
Lahul & Spiti,1955-4-1,35.375
Lahul & Spiti,1955-5-1,40.091
Lahul & Spiti,1955-6-1,64.385
Lahul & Spiti,1955-7-1,133.963
Lahul & Spiti,1955-8-1,201.904
Lahul & Spiti,1955-9-1,94.756
Lahul & Spiti,1955-10-1,47.283
Lahul & Spiti,1955-11-1,0.036
Lahul & Spiti,1955-12-1,2.334
Lahul & Spiti,1956-1-1,39.38
Lahul & Spiti,1956-2-1,36.772
Lahul & Spiti,1956-3-1,47.129
Lahul & Spiti,1956-4-1,68.333
Lahul & Spiti,1956-5-1,47.399
Lahul & Spiti,1956-6-1,116.282
Lahul & Spiti,1956-7-1,123.209
Lahul & Spiti,1956-8-1,153.876
Lahul & Spiti,1956-9-1,27.464
Lahul & Spiti,1956-10-1,51.001
Lahul & Spiti,1956-11-1,0.036
Lahul & Spiti,1956-12-1,17.649
Lahul & Spiti,1957-1-1,94.917
Lahul & Spiti,1957-2-1,21.409
Lahul & Spiti,1957-3-1,40.447
Lahul & Spiti,1957-4-1,77.427
Lahul & Spiti,1957-5-1,24.901
Lahul & Spiti,1957-6-1,93.817
Lahul & Spiti,1957-7-1,91.548
Lahul & Spiti,1957-8-1,352.515
Lahul & Spiti,1957-9-1,92.59
Lahul & Spiti,1957-10-1,47.129
Lahul & Spiti,1957-11-1,32.196
Lahul & Spiti,1957-12-1,56.963
Lahul & Spiti,1958-1-1,30.975
Lahul & Spiti,1958-2-1,15.237
Lahul & Spiti,1958-3-1,29.04
Lahul & Spiti,1958-4-1,31.767
Lahul & Spiti,1958-5-1,26.429
Lahul & Spiti,1958-6-1,46.574
Lahul & Spiti,1958-7-1,111.711
Lahul & Spiti,1958-8-1,222.637
Lahul & Spiti,1958-9-1,122.081
Lahul & Spiti,1958-10-1,41.915
Lahul & Spiti,1958-11-1,5.353
Lahul & Spiti,1958-12-1,37.769
Lahul & Spiti,1959-1-1,37.444
Lahul & Spiti,1959-2-1,26.3
Lahul & Spiti,1959-3-1,33.78
Lahul & Spiti,1959-4-1,23.666
Lahul & Spiti,1959-5-1,124.525
Lahul & Spiti,1959-6-1,34.74
Lahul & Spiti,1959-7-1,369.756
Lahul & Spiti,1959-8-1,83.387
Lahul & Spiti,1959-9-1,38.511
Lahul & Spiti,1959-10-1,23.868
Lahul & Spiti,1959-11-1,38.405
Lahul & Spiti,1959-12-1,4.435
Lahul & Spiti,1960-1-1,25.443
Lahul & Spiti,1960-2-1,11.106
Lahul & Spiti,1960-3-1,31.859
Lahul & Spiti,1960-4-1,29.279
Lahul & Spiti,1960-5-1,46.171
Lahul & Spiti,1960-6-1,101.494
Lahul & Spiti,1960-7-1,245.026
Lahul & Spiti,1960-8-1,170.379
Lahul & Spiti,1960-9-1,53.085
Lahul & Spiti,1960-10-1,35.554
Lahul & Spiti,1960-11-1,0.41
Lahul & Spiti,1960-12-1,7.527
Lahul & Spiti,1961-1-1,125.172
Lahul & Spiti,1961-2-1,45.167
Lahul & Spiti,1961-3-1,28.972
Lahul & Spiti,1961-4-1,22.865
Lahul & Spiti,1961-5-1,14.877
Lahul & Spiti,1961-6-1,37.181
Lahul & Spiti,1961-7-1,220.39
Lahul & Spiti,1961-8-1,98.345
Lahul & Spiti,1961-9-1,83.899
Lahul & Spiti,1961-10-1,17.195
Lahul & Spiti,1961-11-1,8.502
Lahul & Spiti,1961-12-1,36.132
Lahul & Spiti,1962-1-1,62.343
Lahul & Spiti,1962-2-1,24.189
Lahul & Spiti,1962-3-1,32.669
Lahul & Spiti,1962-4-1,11.332
Lahul & Spiti,1962-5-1,11.007
Lahul & Spiti,1962-6-1,5.165
Lahul & Spiti,1962-7-1,133.923
Lahul & Spiti,1962-8-1,76.158
Lahul & Spiti,1962-9-1,203.373
Lahul & Spiti,1962-10-1,0.176
Lahul & Spiti,1962-11-1,12.251
Lahul & Spiti,1962-12-1,41.869
Lahul & Spiti,1963-1-1,1.286
Lahul & Spiti,1963-2-1,70.669
Lahul & Spiti,1963-3-1,156.511
Lahul & Spiti,1963-4-1,12.325
Lahul & Spiti,1963-5-1,29.272
Lahul & Spiti,1963-6-1,11.655
Lahul & Spiti,1963-7-1,79.978
Lahul & Spiti,1963-8-1,95.99
Lahul & Spiti,1963-9-1,78.415
Lahul & Spiti,1963-10-1,0.79
Lahul & Spiti,1963-11-1,2.584
Lahul & Spiti,1963-12-1,30.573
Lahul & Spiti,1964-1-1,40.037
Lahul & Spiti,1964-2-1,22.708
Lahul & Spiti,1964-3-1,23.276
Lahul & Spiti,1964-4-1,27.425
Lahul & Spiti,1964-5-1,23.707
Lahul & Spiti,1964-6-1,96.713
Lahul & Spiti,1964-7-1,221.083
Lahul & Spiti,1964-8-1,161.484
Lahul & Spiti,1964-9-1,56.92
Lahul & Spiti,1964-10-1,0.173
Lahul & Spiti,1964-11-1,3.35
Lahul & Spiti,1964-12-1,15.925
Lahul & Spiti,1965-1-1,14.413
Lahul & Spiti,1965-2-1,53.677
Lahul & Spiti,1965-3-1,40.339
Lahul & Spiti,1965-4-1,68.222
Lahul & Spiti,1965-5-1,22.086
Lahul & Spiti,1965-6-1,10.294
Lahul & Spiti,1965-7-1,159.6
Lahul & Spiti,1965-8-1,143.542
Lahul & Spiti,1965-9-1,7.09
Lahul & Spiti,1965-10-1,50.085
Lahul & Spiti,1965-11-1,11.786
Lahul & Spiti,1965-12-1,0.196
Lahul & Spiti,1966-1-1,6.726
Lahul & Spiti,1966-2-1,74.911
Lahul & Spiti,1966-3-1,91.674
Lahul & Spiti,1966-4-1,61.277
Lahul & Spiti,1966-5-1,34.197
Lahul & Spiti,1966-6-1,144.446
Lahul & Spiti,1966-7-1,99.332
Lahul & Spiti,1966-8-1,157.423
Lahul & Spiti,1966-9-1,180.617
Lahul & Spiti,1966-10-1,38.879
Lahul & Spiti,1966-11-1,61.427
Lahul & Spiti,1966-12-1,0.737
Lahul & Spiti,1967-1-1,1.244
Lahul & Spiti,1967-2-1,54.079
Lahul & Spiti,1967-3-1,61.199
Lahul & Spiti,1967-4-1,14.899
Lahul & Spiti,1967-5-1,28.555
Lahul & Spiti,1967-6-1,5.634
Lahul & Spiti,1967-7-1,81.497
Lahul & Spiti,1967-8-1,206.174
Lahul & Spiti,1967-9-1,25.183
Lahul & Spiti,1967-10-1,6.167
Lahul & Spiti,1967-11-1,3.035
Lahul & Spiti,1967-12-1,54.284
Lahul & Spiti,1968-1-1,34.272
Lahul & Spiti,1968-2-1,46.868
Lahul & Spiti,1968-3-1,16.24
Lahul & Spiti,1968-4-1,18.005
Lahul & Spiti,1968-5-1,7.748
Lahul & Spiti,1968-6-1,12.694
Lahul & Spiti,1968-7-1,180.27
Lahul & Spiti,1968-8-1,183.833
Lahul & Spiti,1968-9-1,1.508
Lahul & Spiti,1968-10-1,14.938
Lahul & Spiti,1968-11-1,0.491
Lahul & Spiti,1968-12-1,13.345
Lahul & Spiti,1969-1-1,14.309
Lahul & Spiti,1969-2-1,30.631
Lahul & Spiti,1969-3-1,45.03
Lahul & Spiti,1969-4-1,153.275
Lahul & Spiti,1969-5-1,59.311
Lahul & Spiti,1969-6-1,14.31
Lahul & Spiti,1969-7-1,156.53
Lahul & Spiti,1969-8-1,193.742
Lahul & Spiti,1969-9-1,185.923
Lahul & Spiti,1969-10-1,17.542
Lahul & Spiti,1969-11-1,0.075
Lahul & Spiti,1969-12-1,0.196
Lahul & Spiti,1970-1-1,39.945
Lahul & Spiti,1970-2-1,38.951
Lahul & Spiti,1970-3-1,13.618
Lahul & Spiti,1970-4-1,4.591
Lahul & Spiti,1970-5-1,15.475
Lahul & Spiti,1970-6-1,58.876
Lahul & Spiti,1970-7-1,51.323
Lahul & Spiti,1970-8-1,167.906
Lahul & Spiti,1970-9-1,66.581
Lahul & Spiti,1970-10-1,6.553
Lahul & Spiti,1970-11-1,0.036
Lahul & Spiti,1970-12-1,0.677
Lahul & Spiti,1971-1-1,7.01
Lahul & Spiti,1971-2-1,22.545
Lahul & Spiti,1971-3-1,5.875
Lahul & Spiti,1971-4-1,44.483
Lahul & Spiti,1971-5-1,143.503
Lahul & Spiti,1971-6-1,111.695
Lahul & Spiti,1971-7-1,184.39
Lahul & Spiti,1971-8-1,181.503
Lahul & Spiti,1971-9-1,61.066
Lahul & Spiti,1971-10-1,34.311
Lahul & Spiti,1971-11-1,0.385
Lahul & Spiti,1971-12-1,0.199
Lahul & Spiti,1972-1-1,26.569
Lahul & Spiti,1972-2-1,27.509
Lahul & Spiti,1972-3-1,32.875
Lahul & Spiti,1972-4-1,13.668
Lahul & Spiti,1972-5-1,47.498
Lahul & Spiti,1972-6-1,25.951
Lahul & Spiti,1972-7-1,89.123
Lahul & Spiti,1972-8-1,126.232
Lahul & Spiti,1972-9-1,268.702
Lahul & Spiti,1972-10-1,68.21
Lahul & Spiti,1972-11-1,30.637
Lahul & Spiti,1972-12-1,11.502
Lahul & Spiti,1973-1-1,37.899
Lahul & Spiti,1973-2-1,21.718
Lahul & Spiti,1973-3-1,22.993
Lahul & Spiti,1973-4-1,15.408
Lahul & Spiti,1973-5-1,24.478
Lahul & Spiti,1973-6-1,142.82
Lahul & Spiti,1973-7-1,173.828
Lahul & Spiti,1973-8-1,298.021
Lahul & Spiti,1973-9-1,62.949
Lahul & Spiti,1973-10-1,26.102
Lahul & Spiti,1973-11-1,0.036
Lahul & Spiti,1973-12-1,15.711
Lahul & Spiti,1974-1-1,49.167
Lahul & Spiti,1974-2-1,53.238
Lahul & Spiti,1974-3-1,16.18
Lahul & Spiti,1974-4-1,2.33
Lahul & Spiti,1974-5-1,60.935
Lahul & Spiti,1974-6-1,89.293
Lahul & Spiti,1974-7-1,160.455
Lahul & Spiti,1974-8-1,84.943
Lahul & Spiti,1974-9-1,68.921
Lahul & Spiti,1974-10-1,3.323
Lahul & Spiti,1974-11-1,0.39
Lahul & Spiti,1974-12-1,15.035
Lahul & Spiti,1975-1-1,54.473
Lahul & Spiti,1975-2-1,40.963
Lahul & Spiti,1975-3-1,78.297
Lahul & Spiti,1975-4-1,9.162
Lahul & Spiti,1975-5-1,9.513
Lahul & Spiti,1975-6-1,116.98
Lahul & Spiti,1975-7-1,191.891
Lahul & Spiti,1975-8-1,247.127
Lahul & Spiti,1975-9-1,172.179
Lahul & Spiti,1975-10-1,18.03
Lahul & Spiti,1975-11-1,0.036
Lahul & Spiti,1975-12-1,1.485
Lahul & Spiti,1976-1-1,19.004
Lahul & Spiti,1976-2-1,55.232
Lahul & Spiti,1976-3-1,16.432
Lahul & Spiti,1976-4-1,15.734
Lahul & Spiti,1976-5-1,22.735
Lahul & Spiti,1976-6-1,349.195
Lahul & Spiti,1976-7-1,138.503
Lahul & Spiti,1976-8-1,445.342
Lahul & Spiti,1976-9-1,90.597
Lahul & Spiti,1976-10-1,19.332
Lahul & Spiti,1976-11-1,0.036
Lahul & Spiti,1976-12-1,0.914
Lahul & Spiti,1977-1-1,77.751
Lahul & Spiti,1977-2-1,7.855
Lahul & Spiti,1977-3-1,2.361
Lahul & Spiti,1977-4-1,131.649
Lahul & Spiti,1977-5-1,62.727
Lahul & Spiti,1977-6-1,288.898
Lahul & Spiti,1977-7-1,187.261
Lahul & Spiti,1977-8-1,107.237
Lahul & Spiti,1977-9-1,67.193
Lahul & Spiti,1977-10-1,35.842
Lahul & Spiti,1977-11-1,2.285
Lahul & Spiti,1977-12-1,16.151
Lahul & Spiti,1978-1-1,10.547
Lahul & Spiti,1978-2-1,11.199
Lahul & Spiti,1978-3-1,92.666
Lahul & Spiti,1978-4-1,36.782
Lahul & Spiti,1978-5-1,6.756
Lahul & Spiti,1978-6-1,135.379
Lahul & Spiti,1978-7-1,338.986
Lahul & Spiti,1978-8-1,316.711
Lahul & Spiti,1978-9-1,226.998
Lahul & Spiti,1978-10-1,0.226
Lahul & Spiti,1978-11-1,37.827
Lahul & Spiti,1978-12-1,2.93
Lahul & Spiti,1979-1-1,18.746
Lahul & Spiti,1979-2-1,85.642
Lahul & Spiti,1979-3-1,42.434
Lahul & Spiti,1979-4-1,9.123
Lahul & Spiti,1979-5-1,35.72
Lahul & Spiti,1979-6-1,42.439
Lahul & Spiti,1979-7-1,181.013
Lahul & Spiti,1979-8-1,51.087
Lahul & Spiti,1979-9-1,137.066
Lahul & Spiti,1979-10-1,13.448
Lahul & Spiti,1979-11-1,13.303
Lahul & Spiti,1979-12-1,4.636
Lahul & Spiti,1980-1-1,15.409
Lahul & Spiti,1980-2-1,60.465
Lahul & Spiti,1980-3-1,30.67
Lahul & Spiti,1980-4-1,9.594
Lahul & Spiti,1980-5-1,42.806
Lahul & Spiti,1980-6-1,98.885
Lahul & Spiti,1980-7-1,352.073
Lahul & Spiti,1980-8-1,197.806
Lahul & Spiti,1980-9-1,97.264
Lahul & Spiti,1980-10-1,9.692
Lahul & Spiti,1980-11-1,10.865
Lahul & Spiti,1980-12-1,13.896
Lahul & Spiti,1981-1-1,79.184
Lahul & Spiti,1981-2-1,27.582
Lahul & Spiti,1981-3-1,47.622
Lahul & Spiti,1981-4-1,57.766
Lahul & Spiti,1981-5-1,39.882
Lahul & Spiti,1981-6-1,29.203
Lahul & Spiti,1981-7-1,235.979
Lahul & Spiti,1981-8-1,113.868
Lahul & Spiti,1981-9-1,6.602
Lahul & Spiti,1981-10-1,9.466
Lahul & Spiti,1981-11-1,66.786
Lahul & Spiti,1981-12-1,1.495
Lahul & Spiti,1982-1-1,22.986
Lahul & Spiti,1982-2-1,23.103
Lahul & Spiti,1982-3-1,90.767
Lahul & Spiti,1982-4-1,45.475
Lahul & Spiti,1982-5-1,52.062
Lahul & Spiti,1982-6-1,11.559
Lahul & Spiti,1982-7-1,39.261
Lahul & Spiti,1982-8-1,123.304
Lahul & Spiti,1982-9-1,2.952
Lahul & Spiti,1982-10-1,15.257
Lahul & Spiti,1982-11-1,38.615
Lahul & Spiti,1982-12-1,30.537
Lahul & Spiti,1983-1-1,48.048
Lahul & Spiti,1983-2-1,30.936
Lahul & Spiti,1983-3-1,120.014
Lahul & Spiti,1983-4-1,80.044
Lahul & Spiti,1983-5-1,78.531
Lahul & Spiti,1983-6-1,178.362
Lahul & Spiti,1983-7-1,214.513
Lahul & Spiti,1983-8-1,162.169
Lahul & Spiti,1983-9-1,57.839
Lahul & Spiti,1983-10-1,30.62
Lahul & Spiti,1983-11-1,0.036
Lahul & Spiti,1983-12-1,1.667
Lahul & Spiti,1984-1-1,0.961
Lahul & Spiti,1984-2-1,82.813
Lahul & Spiti,1984-3-1,11.411
Lahul & Spiti,1984-4-1,29.617
Lahul & Spiti,1984-5-1,14.533
Lahul & Spiti,1984-6-1,20.491
Lahul & Spiti,1984-7-1,354.092
Lahul & Spiti,1984-8-1,197.04
Lahul & Spiti,1984-9-1,180.588
Lahul & Spiti,1984-10-1,0.176
Lahul & Spiti,1984-11-1,0.749
Lahul & Spiti,1984-12-1,25.917
Lahul & Spiti,1985-1-1,47.171
Lahul & Spiti,1985-2-1,2.233
Lahul & Spiti,1985-3-1,26.383
Lahul & Spiti,1985-4-1,76.826
Lahul & Spiti,1985-5-1,24.468
Lahul & Spiti,1985-6-1,130.347
Lahul & Spiti,1985-7-1,428.075
Lahul & Spiti,1985-8-1,176.032
Lahul & Spiti,1985-9-1,64.422
Lahul & Spiti,1985-10-1,34.92
Lahul & Spiti,1985-11-1,2.146
Lahul & Spiti,1985-12-1,32.973
Lahul & Spiti,1986-1-1,2.934
Lahul & Spiti,1986-2-1,40.72
Lahul & Spiti,1986-3-1,48.893
Lahul & Spiti,1986-4-1,19.06
Lahul & Spiti,1986-5-1,47.934
Lahul & Spiti,1986-6-1,88.661
Lahul & Spiti,1986-7-1,226.801
Lahul & Spiti,1986-8-1,148.849
Lahul & Spiti,1986-9-1,161.901
Lahul & Spiti,1986-10-1,18.609
Lahul & Spiti,1986-11-1,16.137
Lahul & Spiti,1986-12-1,68.968
Lahul & Spiti,1987-1-1,71.703
Lahul & Spiti,1987-2-1,30.612
Lahul & Spiti,1987-3-1,26.55
Lahul & Spiti,1987-4-1,39.158
Lahul & Spiti,1987-5-1,37.638
Lahul & Spiti,1987-6-1,90.24
Lahul & Spiti,1987-7-1,56.48
Lahul & Spiti,1987-8-1,121.142
Lahul & Spiti,1987-9-1,1.747
Lahul & Spiti,1987-10-1,26.178
Lahul & Spiti,1987-11-1,0.036
Lahul & Spiti,1987-12-1,41.035
Lahul & Spiti,1988-1-1,21.172
Lahul & Spiti,1988-2-1,20.498
Lahul & Spiti,1988-3-1,109.117
Lahul & Spiti,1988-4-1,21.336
Lahul & Spiti,1988-5-1,3.494
Lahul & Spiti,1988-6-1,130.678
Lahul & Spiti,1988-7-1,316.952
Lahul & Spiti,1988-8-1,149.521
Lahul & Spiti,1988-9-1,145.498
Lahul & Spiti,1988-10-1,30.372
Lahul & Spiti,1988-11-1,0.057
Lahul & Spiti,1988-12-1,44.037
Lahul & Spiti,1989-1-1,83.852
Lahul & Spiti,1989-2-1,14.325
Lahul & Spiti,1989-3-1,21.014
Lahul & Spiti,1989-4-1,10.119
Lahul & Spiti,1989-5-1,18.817
Lahul & Spiti,1989-6-1,27.521
Lahul & Spiti,1989-7-1,232.752
Lahul & Spiti,1989-8-1,97.907
Lahul & Spiti,1989-9-1,34.978
Lahul & Spiti,1989-10-1,5.703
Lahul & Spiti,1989-11-1,12.526
Lahul & Spiti,1989-12-1,8.954
Lahul & Spiti,1990-1-1,21.323
Lahul & Spiti,1990-2-1,118.069
Lahul & Spiti,1990-3-1,103.367
Lahul & Spiti,1990-4-1,23.41
Lahul & Spiti,1990-5-1,130.544
Lahul & Spiti,1990-6-1,23.71
Lahul & Spiti,1990-7-1,193.461
Lahul & Spiti,1990-8-1,186.001
Lahul & Spiti,1990-9-1,156.77
Lahul & Spiti,1990-10-1,4.416
Lahul & Spiti,1990-11-1,18.34
Lahul & Spiti,1990-12-1,43.943
Lahul & Spiti,1991-1-1,13.176
Lahul & Spiti,1991-2-1,25.146
Lahul & Spiti,1991-3-1,19.703
Lahul & Spiti,1991-4-1,67.336
Lahul & Spiti,1991-5-1,44.868
Lahul & Spiti,1991-6-1,114.442
Lahul & Spiti,1991-7-1,14.729
Lahul & Spiti,1991-8-1,125.996
Lahul & Spiti,1991-9-1,79.129
Lahul & Spiti,1991-10-1,4.026
Lahul & Spiti,1991-11-1,0.755
Lahul & Spiti,1991-12-1,10.222
Lahul & Spiti,1992-1-1,75.054
Lahul & Spiti,1992-2-1,78.125
Lahul & Spiti,1992-3-1,58.257
Lahul & Spiti,1992-4-1,15.952
Lahul & Spiti,1992-5-1,44.395
Lahul & Spiti,1992-6-1,46.754
Lahul & Spiti,1992-7-1,149.457
Lahul & Spiti,1992-8-1,123.191
Lahul & Spiti,1992-9-1,106.624
Lahul & Spiti,1992-10-1,5.59
Lahul & Spiti,1992-11-1,62.03
Lahul & Spiti,1992-12-1,3.537
Lahul & Spiti,1993-1-1,23.179
Lahul & Spiti,1993-2-1,32.312
Lahul & Spiti,1993-3-1,39.42
Lahul & Spiti,1993-4-1,31.979
Lahul & Spiti,1993-5-1,19.987
Lahul & Spiti,1993-6-1,115.001
Lahul & Spiti,1993-7-1,130.746
Lahul & Spiti,1993-8-1,11.939
Lahul & Spiti,1993-9-1,118.789
Lahul & Spiti,1993-10-1,0.173
Lahul & Spiti,1993-11-1,0.036
Lahul & Spiti,1993-12-1,0.196
Lahul & Spiti,1994-1-1,53.81
Lahul & Spiti,1994-2-1,34.949
Lahul & Spiti,1994-3-1,21.193
Lahul & Spiti,1994-4-1,13.767
Lahul & Spiti,1994-5-1,70.828
Lahul & Spiti,1994-6-1,31.555
Lahul & Spiti,1994-7-1,183.756
Lahul & Spiti,1994-8-1,152.187
Lahul & Spiti,1994-9-1,89.37
Lahul & Spiti,1994-10-1,2.69
Lahul & Spiti,1994-11-1,0.036
Lahul & Spiti,1994-12-1,17.549
Lahul & Spiti,1995-1-1,68.229
Lahul & Spiti,1995-2-1,145.46
Lahul & Spiti,1995-3-1,13.602
Lahul & Spiti,1995-4-1,8.888
Lahul & Spiti,1995-5-1,3.688
Lahul & Spiti,1995-6-1,118.274
Lahul & Spiti,1995-7-1,220.693
Lahul & Spiti,1995-8-1,280.185
Lahul & Spiti,1995-9-1,67.034
Lahul & Spiti,1995-10-1,4.334
Lahul & Spiti,1995-11-1,66.528
Lahul & Spiti,1995-12-1,3.509
Lahul & Spiti,1996-1-1,82.095
Lahul & Spiti,1996-2-1,82.036
Lahul & Spiti,1996-3-1,61.781
Lahul & Spiti,1996-4-1,51.374
Lahul & Spiti,1996-5-1,46.241
